7.4	-0.052432215
7.41	-0.052432215
7.42	-0.045879195
7.43	-0.058986577
7.44	-0.039324832
7.45	-0.045879195
7.46	-0.039324832
7.47	-0.039324832
7.48	-0.026216107
7.49	-0.03277047
7.5	-0.013108725
7.51	0
7.52	0.006554362
7.53	0.006554362
7.54	0.013108725
7.55	0.013108725
7.56	0.006554362
7.57	0.019661745
7.58	0.045879195
7.59	0.045879195
7.6	0.039324832
7.61	0.052433557
7.62	0.072095302
7.63	0.06554094
7.64	0.06554094
7.65	0.078649664
7.66	0.085204027
7.67	0.091757047
7.68	0.104865772
7.69	0.104865772
7.7	0.111420134
7.71	0.131081879
7.72	0.131081879
7.73	0.131081879
7.74	0.117974497
7.75	0.131081879
7.76	0.163852349
7.77	0.163852349
7.78	0.150744966
7.79	0.150744966
7.8	0.131081879
7.81	0.150744966
7.82	0.150744966
7.83	0.144190604
7.84	0.157299329
7.85	0.157299329
7.86	0.157299329
7.87	0.163852349
7.88	0.150744966
7.89	0.170406711
7.9	0.144190604
7.91	0.150744966
7.92	0.157299329
7.93	0.144190604
7.94	0.150744966
7.95	0.150744966
7.96	0.150744966
7.97	0.137636242
7.98	0.144190604
7.99	0.131081879
8	0.117974497
8.01	0.124527517
8.02	0.124527517
8.03	0.111420134
8.04	0.111420134
8.05	0.117974497
8.06	0.111420134
8.07	0.111420134
8.08	0.078649664
8.09	0.085204027
8.1	0.085204027
8.11	0.078649664
8.12	0.091757047
8.13	0.078649664
8.14	0.072095302
8.15	0.072095302
8.16	0.072095302
8.17	0.06554094
8.18	0.058986577
8.19	0.06554094
8.2	0.058986577
8.21	0.045879195
8.22	0.045879195
8.23	0.052433557
8.24	0.072095302
8.25	0.078649664
8.26	0.045879195
8.27	0.072095302
8.28	0.045879195
8.29	0.058986577
8.3	0.03277047
8.31	0.039324832
8.32	0.045879195
8.33	0.039324832
8.34	0.026216107
8.35	0.013108725
8.36	0.013108725
8.37	0.026216107
8.38	0.019661745
8.39	0.026216107
8.4	0.006554362
8.41	0.006554362
8.42	0
8.43	-0.006554362
8.44	0
8.45	-0.019661745
8.46	-0.026216107
8.47	-0.026216107
8.48	-0.03277047
8.49	-0.039324832
8.5	-0.045879195
8.51	-0.058986577
8.52	-0.058986577
8.53	-0.072095302
8.54	-0.085204027
8.55	-0.078649664
8.56	-0.085204027
8.57	-0.085204027
8.58	-0.091757047
8.59	-0.104865772
8.6	-0.104865772
8.61	-0.104865772
8.62	-0.117974497
8.63	-0.117974497
8.64	-0.117974497
8.65	-0.117974497
8.66	-0.131081879
8.67	-0.124527517
8.68	-0.131081879
8.69	-0.131081879
8.7	-0.131081879
8.71	-0.137636242
8.72	-0.144190604
8.73	-0.150744966
8.74	-0.137636242
8.75	-0.124527517
8.76	-0.137636242
8.77	-0.137636242
8.78	-0.150744966
8.79	-0.144190604
8.8	-0.137636242
8.81	-0.137636242
8.82	-0.137636242
8.83	-0.137636242
8.84	-0.144190604
8.85	-0.131081879
8.86	-0.137636242
8.87	-0.137636242
8.88	-0.150744966
8.89	-0.131081879
8.9	-0.144190604
8.91	-0.137636242
8.92	-0.124527517
8.93	-0.124527517
8.94	-0.131081879
8.95	-0.131081879
8.96	-0.124527517
8.97	-0.117974497
8.98	-0.124527517
8.99	-0.111420134
9	-0.111420134
9.01	-0.117974497
9.02	-0.111420134
9.03	-0.104865772
9.04	-0.104865772
9.05	-0.104865772
9.06	-0.117974497
9.07	-0.091757047
9.08	-0.085204027
9.09	-0.072095302
9.1	-0.085204027
9.11	-0.06554094
9.12	-0.058986577
9.13	-0.06554094
9.14	-0.052432215
9.15	-0.045879195
9.16	-0.039324832
9.17	-0.026216107
9.18	-0.013108725
9.19	-0.019661745
9.2	-0.013108725
9.21	-0.013108725
9.22	-0.006554362
9.23	0
9.24	0
9.25	-0.006554362
9.26	-0.013108725
9.27	0.013108725
9.28	0.006554362
9.29	0.019661745
9.3	0.026216107
9.31	0.026216107
9.32	0.039324832
9.33	0.03277047
9.34	0.03277047
9.35	0.026216107
9.36	0.045879195
9.37	0.039324832
9.38	0.052433557
9.39	0.06554094
9.4	0.06554094
9.41	0.072095302
9.42	0.06554094
9.43	0.078649664
9.44	0.085204027
9.45	0.085204027
9.46	0.098311409
9.47	0.091757047
9.48	0.104865772
9.49	0.098311409
9.5	0.098311409
9.51	0.117974497
9.52	0.124527517
9.53	0.124527517
9.54	0.131081879
9.55	0.124527517
9.56	0.163852349
9.57	0.137636242
9.58	0.137636242
9.59	0.157299329
9.6	0.144190604
9.61	0.150744966
9.62	0.144190604
9.63	0.144190604
9.64	0.150744966
9.65	0.163852349
9.66	0.157299329
9.67	0.150744966
9.68	0.157299329
9.69	0.144190604
9.7	0.150744966
9.71	0.144190604
9.72	0.137636242
9.73	0.131081879
9.74	0.131081879
9.75	0.144190604
9.76	0.137636242
9.77	0.124527517
9.78	0.117974497
9.79	0.124527517
9.8	0.117974497
9.81	0.091757047
9.82	0.104865772
9.83	0.085204027
9.84	0.091757047
9.85	0.078649664
9.86	0.078649664
9.87	0.072095302
9.88	0.06554094
9.89	0.06554094
9.9	0.039324832
9.91	0.03277047
9.92	0.039324832
9.93	0.039324832
9.94	0.039324832
9.95	0.019661745
9.96	0
9.97	0.026216107
9.98	0.013108725
9.99	0.006554362
10	0.013108725
10.01	-0.006554362
10.02	-0.006554362
10.03	-0.006554362
10.04	0
10.05	0
10.06	0.013108725
10.07	0
10.08	-0.006554362
10.09	0
10.1	0
10.11	-0.013108725
10.12	0.013108725
10.13	0
10.14	-0.006554362
10.15	0
10.16	-0.006554362
10.17	-0.006554362
10.18	0
10.19	0
10.2	-0.013108725
10.21	-0.013108725
10.22	-0.006554362
10.23	-0.013108725
10.24	-0.026216107
10.25	-0.013108725
10.26	-0.013108725
10.27	-0.026216107
10.28	-0.039324832
10.29	-0.03277047
10.3	-0.045879195
10.31	-0.039324832
10.32	-0.052432215
10.33	-0.058986577
10.34	-0.058986577
10.35	-0.06554094
10.36	-0.06554094
10.37	-0.058986577
10.38	-0.06554094
10.39	-0.078649664
10.4	-0.085204027
10.41	-0.06554094
10.42	-0.091757047
10.43	-0.085204027
10.44	-0.091757047
10.45	-0.104865772
10.46	-0.091757047
10.47	-0.098311409
10.48	-0.111420134
10.49	-0.117974497
10.5	-0.117974497
10.51	-0.111420134
10.52	-0.117974497
10.53	-0.124527517
10.54	-0.124527517
10.55	-0.131081879
10.56	-0.137636242
10.57	-0.131081879
10.58	-0.137636242
10.59	-0.137636242
10.6	-0.124527517
10.61	-0.117974497
10.62	-0.137636242
10.63	-0.157297987
10.64	-0.131081879
10.65	-0.131081879
10.66	-0.137636242
10.67	-0.117974497
10.68	-0.124527517
10.69	-0.117974497
10.7	-0.124527517
10.71	-0.131081879
10.72	-0.117974497
10.73	-0.117974497
10.74	-0.111420134
10.75	-0.104865772
10.76	-0.131081879
10.77	-0.104865772
10.78	-0.104865772
10.79	-0.098311409
10.8	-0.098311409
10.81	-0.098311409
10.82	-0.098311409
10.83	-0.091757047
10.84	-0.078649664
10.85	-0.072095302
10.86	-0.06554094
10.87	-0.052432215
10.88	-0.052432215
10.89	-0.045879195
10.9	-0.039324832
10.91	-0.03277047
10.92	-0.026216107
10.93	0
10.94	-0.013108725
10.95	-0.006554362
10.96	0
10.97	0.013108725
10.98	0.006554362
10.99	0.013108725
11	0.026216107
11.01	0.026216107
11.02	0.039324832
11.03	0.039324832
11.04	0.03277047
11.05	0.045879195
11.06	0.052433557
11.07	0.052433557
11.08	0.039324832
11.09	0.058986577
11.1	0.06554094
11.11	0.06554094
11.12	0.06554094
11.13	0.058986577
11.14	0.058986577
11.15	0.06554094
11.16	0.06554094
11.17	0.072095302
11.18	0.104865772
11.19	0.085204027
11.2	0.078649664
11.21	0.098311409
11.22	0.085204027
11.23	0.085204027
11.24	0.078649664
11.25	0.085204027
11.26	0.085204027
11.27	0.085204027
11.28	0.117974497
11.29	0.085204027
11.3	0.078649664
11.31	0.091757047
11.32	0.078649664
11.33	0.06554094
11.34	0.091757047
11.35	0.091757047
11.36	0.091757047
